is_completed,coverage_rate,repeated_coverage,accumulated_pos,step
False,0.00047709923664122136,0.0,0.0012062628190808845,1
False,0.0009541984732824427,0.0,0.0028146132445220637,2
False,0.0014312977099236641,0.0,0.004276749994923136,3
False,0.0019083969465648854,0.0,0.005720610035944195,4
False,0.002385496183206107,0.0,0.0070913632394452,5
False,0.0028625954198473282,0.0,0.008845927339926486,6
False,0.0033396946564885495,0.0,0.01052738460288772,7
False,0.003816793893129771,0.0,0.012099181609568872,8
False,0.004293893129770993,0.0,0.013689255325630038,9
False,0.004770992366412214,0.0,0.015388989297971284,10
False,0.005248091603053435,0.0,0.016887679467132384,11
False,0.0057251908396946565,0.0,0.01847775318319355,12
False,0.006202290076335878,0.0,0.020159210446154784,13
False,0.006679389312977099,0.0,0.021877221127876045,14
False,0.00715648854961832,0.0,0.023650061937737346,15
False,0.007633587786259542,0.0,0.02538634932883862,16
False,0.008110687022900763,0.0,0.026757102532339625,17
False,0.008587786259541985,0.0,0.027981642060800522,18
False,0.009064885496183206,0.0,0.029443778811201596,19
False,0.009541984732824428,0.0,0.031052129236642776,20
False,0.010019083969465648,0.0,0.03262392624332393,21
False,0.01049618320610687,0.0,0.03457953414698536,22
False,0.01097328244274809,0.0,0.036334098247466654,23
False,0.011450381679389313,0.0,0.038125215766707965,24
False,0.011927480916030535,0.0,0.03966045935462909,25
False,0.012404580152671756,0.0,0.04154296042077047,26
False,0.012881679389312978,0.0,0.04346201490567188,27
False,0.013358778625954198,0.0,0.045015535202973016,28
False,0.01383587786259542,0.0,0.046824929431594345,29
False,0.01431297709923664,0.0,0.04841500314765551,30
False,0.014790076335877863,0.0,0.0497674796417765,31
False,0.015267175572519083,0.0,0.051503767032877776,32
False,0.015744274809160304,0.0,0.05327660784273908,33
False,0.016221374045801526,0.0,0.05492151168694028,34
False,0.016698473282442748,0.0,0.05652986211238146,35
False,0.01717557251908397,0.0,0.058174765956582664,36
False,0.017652671755725192,0.0,0.05974656296326382,37
False,0.01812977099236641,0.0,0.061025932619864755,38
False,0.018606870229007633,0.0,0.06263428304530594,39
False,0.019083969465648856,0.0,0.06400503624880695,40
False,0.019561068702290078,0.0,0.06537578945230796,41
False,0.020038167938931296,0.0,0.06700241658712915,42
False,0.02051526717557252,0.0,0.06864732043133036,43
False,0.02099236641221374,0.0,0.07043843795057167,44
False,0.021469465648854963,0.0,0.07158987064151251,45
False,0.02194656488549618,0.0,0.07272302662307334,46
False,0.022423664122137404,0.0,0.07413033324533437,47
False,0.022900763358778626,0.0,0.0752634892268952,48
False,0.023377862595419848,0.0,0.07639664520845603,49
False,0.02385496183206107,0.0,0.07774912170257701,50
False,0.02433206106870229,0.0,0.0789553845216579,51
False,0.02480916030534351,0.0,0.08023475417825884,52
