is_completed,coverage_rate,repeated_coverage,accumulated_pos,step
False,0.0007993605115907274,0.0,0.0010678088803088804,1
False,0.0015987210231814548,0.0,0.0022442084942084946,2
False,0.002398081534772182,0.0,0.003692084942084942,3
False,0.0031974420463629096,0.0,0.005284749034749035,4
False,0.003996802557953637,0.0,0.007203185328185329,5
False,0.004796163069544364,0.0,0.0090492277992278,6
False,0.005595523581135092,0.0,0.01073238416988417,7
False,0.006394884092725819,0.0,0.012759411196911197,8
False,0.007194244604316547,0.0,0.014659749034749035,9
False,0.007993605115907274,0.0,0.016505791505791505,10
False,0.008792965627498001,0.0,0.01822514478764479,11
False,0.009592326139088728,0.0,0.01978161196911197,12
False,0.010391686650679457,0.0,0.02104850386100386,13
False,0.011191047162270184,0.0,0.02240588803088803,14
False,0.011990407673860911,0.0,0.023365106177606176,15
False,0.012789768185451638,0.0,0.02428812741312741,16
False,0.013589128697042365,0.0,0.025410231660231656,17
False,0.014388489208633094,0.0,0.026894305019305016,18
False,0.015187849720223821,0.0,0.02848696911196911,19
False,0.01598721023181455,0.0,0.03017012548262548,20
False,0.016786570743405275,0.0,0.03214285714285714,21
False,0.017585931254996003,0.0,0.034224179536679535,22
False,0.01838529176658673,0.0,0.036323600386100385,23
False,0.019184652278177457,0.0,0.0386402027027027,24
False,0.019984012789768184,0.0,0.04097490347490347,25
False,0.020783373301358914,0.0,0.04330960424710424,26
False,0.02158273381294964,0.0,0.04513754826254826,27
False,0.02238209432454037,0.0,0.04743605212355212,28
False,0.023181454836131096,0.0,0.04922779922779923,29
False,0.023980815347721823,0.0,0.05069377413127413,30
False,0.02478017585931255,0.0,0.052268339768339764,31
False,0.025579536370903277,0.0,0.05342664092664092,32
False,0.026378896882494004,0.0,0.054965009652509646,33
False,0.02717825739408473,0.0,0.05677485521235521,34
False,0.027977617905675458,0.0,0.05865709459459459,35
False,0.02877697841726619,0.0,0.061009893822393815,36
False,0.029576338928856916,0.0,0.0632179054054054,37
False,0.030375699440447643,0.0,0.06551640926640925,38
False,0.03117505995203837,0.0,0.06817688223938223,39
False,0.0319744204636291,0.0,0.07056587837837837,40
False,0.032773780975219824,0.0,0.07311776061776061,41
False,0.03357314148681055,0.0,0.07574203667953668,42
False,0.03437250199840128,0.0,0.07816722972972973,43
False,0.035171862509992005,0.0,0.08042953667953667,44
False,0.03597122302158273,0.0,0.08251085907335906,45
False,0.03677058353317346,0.0,0.08450168918918918,46
False,0.037569944044764186,0.0,0.08605815637065636,47
False,0.03836930455635491,0.0,0.08756032818532818,48
False,0.03916866506794564,0.0,0.08870053088803088,49
False,0.03996802557953637,0.0,0.09056467181467182,50
False,0.0407673860911271,0.0,0.09262789575289575,51
False,0.04156674660271783,0.0,0.09470921814671814,52
False,0.042366107114308556,0.0,0.09720680501930501,53
False,0.04316546762589928,0.0,0.09979488416988416,54
False,0.04396482813749001,0.0,0.10258204633204633,55
False,0.04476418864908074,0.0,0.10578547297297297,56
False,0.045563549160671464,0.0,0.10880791505791505,57
False,0.04636290967226219,0.0,0.11157697876447877,58
False,0.04716227018385292,0.0,0.11430984555984557,59
