is_completed,coverage_rate,repeated_coverage,accumulated_pos,step
False,0.0019083969465648854,0.0,0.0033811912353024793,1
False,0.003816793893129771,0.0,0.006780659179984973,2
False,0.0057251908396946565,0.0,0.010216680543427493,3
False,0.007633587786259542,0.0,0.013579595069349958,4
False,0.009541984732824428,0.0,0.016942509595272423,5
False,0.011450381679389313,0.0,0.020433361086854982,6
False,0.013358778625954198,0.0,0.02416180980037772,7
False,0.015267175572519083,0.0,0.02759783116382024,8
False,0.01717557251908397,0.0,0.031381110005483014,9
False,0.019083969465648856,0.0,0.034579534146985356,10
False,0.02099236641221374,0.0,0.03759519119468757,11
False,0.022900763358778626,0.0,0.040629124951769804,12
False,0.02480916030534351,0.0,0.04419308328087241,13
False,0.026717557251908396,0.0,0.04733667729423472,14
False,0.02862595419847328,0.0,0.05053510143573706,15
False,0.030534351145038167,0.0,0.05358731190219929,16
False,0.03244274809160305,0.0,0.05749852770952216,17
False,0.03435114503816794,0.0,0.0605507381759844,18
False,0.03625954198473282,0.0,0.0643522937270272,19
False,0.03816793893129771,0.0,0.0676421014154296,20
False,0.04007633587786259,0.0,0.07076741871941189,21
False,0.04198473282442748,0.0,0.07392928944215423,22
False,0.04389312977099236,0.0,0.07758463131815689,23
False,0.04580152671755725,0.0,0.08091099242531932,24
False,0.04770992366412214,0.0,0.08418252340434172,25
False,0.04961832061068702,0.0,0.08738094754584408,26
False,0.05152671755725191,0.0,0.09072558536238653,27
False,0.05343511450381679,0.0,0.09366813557256869,28
False,0.05534351145038168,0.0,0.09690311313283106,29
False,0.05725190839694656,0.0,0.10006498385557339,30
False,0.05916030534351145,0.0,0.10339134496273583,31
False,0.061068702290076333,0.0,0.10715634709501859,32
False,0.06297709923664122,0.0,0.11037304794590094,33
False,0.0648854961832061,0.0,0.11349836524988324,34
False,0.06679389312977099,0.0,0.11708060028836588,35
False,0.06870229007633588,0.0,0.12051662165180839,36
False,0.07061068702290077,0.0,0.12409885669029101,37
False,0.07251908396946564,0.0,0.1276262616006336,38
False,0.07442748091603053,0.0,0.13108055967345614,39
False,0.07633587786259542,0.0,0.13424243039619846,40
False,0.07824427480916031,0.0,0.13764189834088097,41
False,0.08015267175572519,0.0,0.14116930325122357,42
False,0.08206106870229007,0.0,0.14444083423024595,43
False,0.08396946564885496,0.0,0.1483337733281888,44
False,0.08587786259541985,0.0,0.15184290152915142,45
False,0.08778625954198473,0.0,0.15555307353329412,46
False,0.08969465648854962,0.0,0.1591901386999168,47
False,0.0916030534351145,0.0,0.16262616006335934,48
False,0.09351145038167939,0.0,0.1657880307861017,49
False,0.09541984732824428,0.0,0.16884024125256392,50
False,0.09732824427480916,0.0,0.17227626261600645,51
False,0.09923664122137404,0.0,0.17529191966370866,52
False,0.10114503816793893,0.0,0.1783258534207909,53
False,0.10305343511450382,0.0,0.18143289401539317,54
False,0.1049618320610687,0.0,0.1843206140974353,55
False,0.10687022900763359,0.0,0.18715350405133738,56
False,0.10877862595419847,0.0,0.18991328716771938,57
False,0.11068702290076336,0.0,0.19287411408728156,58
False,0.11259541984732824,0.0,0.19579838758808368,59
False,0.11450381679389313,0.0,0.19901508843896604,60
False,0.11641221374045801,0.0,0.20237800296488853,61
False,0.1183206106870229,0.0,0.20592368458461113,62
False,0.12022900763358779,0.0,0.20965213329813384,63
False,0.12213740458015267,0.0,0.2126860670552161,64
False,0.12404580152671756,0.0,0.21603070487175852,65
False,0.12595419847328243,0.0,0.219430172816441,66
False,0.12786259541984732,0.0,0.22268342708608338,67
False,0.1297709923664122,0.0,0.22613772515890593,68
False,0.1316793893129771,0.0,0.22971996019738855,69
False,0.13358778625954199,0.0,0.2327356172450908,70
False,0.13549618320610687,0.0,0.2358974879678331,71
False,0.13740458015267176,0.0,0.23933350933127565,72
False,0.13931297709923665,0.0,0.24287919095099827,73
False,0.14122137404580154,0.0,0.2462969356050608,74
False,0.1431297709923664,0.0,0.24976951038726333,75
False,0.1450381679389313,0.0,0.2532969152976059,76
False,0.14694656488549618,0.0,0.25713502426740875,77
False,0.14885496183206107,0.0,0.2605162155027112,78
False,0.15076335877862596,0.0,0.2638242999004936,79
False,0.15267175572519084,0.0,0.26702272404199595,80
False,0.15458015267175573,0.0,0.2701114879272182,81
False,0.15648854961832062,0.0,0.27321852852182044,82
False,0.15839694656488548,0.0,0.2759234815100624,83
False,0.16030534351145037,0.0,0.2788477550108645,84
False,0.16221374045801526,0.0,0.2820461791523669,85
False,0.16412213740458015,0.0,0.284915622525029,86
False,0.16603053435114504,0.0,0.2874926385476109,87
False,0.16793893129770993,0.0,0.29012448469833285,88
False,0.16984732824427481,0.0,0.29286599110533484,89
False,0.1717557251908397,0.0,0.29568060434985693,90
False,0.1736641221374046,0.0,0.29831245050057886,91
False,0.17557251908396945,0.0,0.301181893873241,92
False,0.17748091603053434,0.0,0.3039965071177631,93
False,0.17938931297709923,0.0,0.30735942164368557,94
False,0.18129770992366412,0.0,0.310685782750848,95
False,0.183206106870229,0.0,0.3141400808236705,96
False,0.1851145038167939,0.0,0.317649209024633,97
False,0.18702290076335878,0.0,0.32095729342241547,98
False,0.18893129770992367,0.0,0.32444814491399804,99
False,0.19083969465648856,0.0,0.32731758828666013,100
False,0.19274809160305342,0.0,0.33079016306886266,101
False,0.1946564885496183,0.0,0.3341530775947851,102
False,0.1965648854961832,0.0,0.3376622057957476,103
False,0.1984732824427481,0.0,0.3404585423308897,104
False,0.20038167938931298,0.0,0.34321832544727165,105
False,0.20229007633587787,0.0,0.34678228377637427,106
