is_completed,coverage_rate,repeated_coverage,accumulated_pos,step
False,0.0015987210231814548,0.0,0.0039635617760617765,1
False,0.0031974420463629096,0.0,0.008651061776061775,2
False,0.004796163069544364,0.0,0.012125965250965251,3
False,0.006394884092725819,0.0,0.015980936293436294,4
False,0.007993605115907274,0.0,0.01936534749034749,5
False,0.009592326139088728,0.0,0.023546090733590732,6
False,0.011191047162270184,0.0,0.028124999999999997,7
False,0.012789768185451638,0.0,0.03295728764478764,8
False,0.014388489208633094,0.0,0.0376628861003861,9
False,0.01598721023181455,0.0,0.04202461389961391,10
False,0.017585931254996003,0.0,0.04613296332046332,11
False,0.019184652278177457,0.0,0.049372586872586874,12
False,0.020783373301358914,0.0,0.052123552123552123,13
False,0.02238209432454037,0.0,0.05474782818532818,14
False,0.023980815347721823,0.0,0.05717302123552123,15
False,0.025579536370903277,0.0,0.060304054054054056,16
False,0.02717825739408473,0.0,0.06323600386100386,17
False,0.02877697841726619,0.0,0.06687379343629345,18
False,0.030375699440447643,0.0,0.0712536196911197,19
False,0.0319744204636291,0.0,0.07628499034749035,20
False,0.03357314148681055,0.0,0.08106298262548263,21
False,0.035171862509992005,0.0,0.08620294401544402,22
False,0.03677058353317346,0.0,0.09156008687258689,23
False,0.03836930455635491,0.0,0.0972611003861004,24
False,0.03996802557953637,0.0,0.10187620656370658,25
False,0.04156674660271783,0.0,0.10636462355212357,26
False,0.04316546762589928,0.0,0.11105212355212357,27
False,0.04476418864908074,0.0,0.11499758687258689,28
False,0.04636290967226219,0.0,0.11805622586872588,29
False,0.047961630695443645,0.0,0.12084338803088804,30
False,0.0495603517186251,0.0,0.12296090733590735,31
False,0.051159072741806554,0.0,0.1251508204633205,32
False,0.05275779376498801,0.0,0.12739502895752897,33
False,0.05435651478816946,0.0,0.1299107142857143,34
False,0.055955235811350916,0.0,0.13253499034749036,35
False,0.05755395683453238,0.0,0.13490588803088804,36
False,0.05915267785771383,0.0,0.137168194980695,37
False,0.060751398880895285,0.0,0.13986486486486488,38
False,0.06235011990407674,0.0,0.14308638996138998,39
False,0.0639488409272582,0.0,0.14668798262548263,40
False,0.06554756195043965,0.0,0.15141167953667953,41
False,0.0671462829736211,0.0,0.15666023166023163,42
False,0.06874500399680256,0.0,0.16194498069498067,43
False,0.07034372501998401,0.0,0.16770028957528954,44
False,0.07194244604316546,0.0,0.1735098938223938,45
False,0.07354116706634692,0.0,0.17944618725868725,46
False,0.07513988808952837,0.0,0.18478523166023164,47
False,0.07673860911270983,0.0,0.19041385135135133,48
False,0.07833733013589128,0.0,0.1959700772200772,49
False,0.07993605115907274,0.0,0.2007842664092664,50
False,0.0815347721822542,0.0,0.2053450772200772,51
False,0.08313349320543566,0.0,0.20950772200772197,52
False,0.08473221422861711,0.0,0.2130007239382239,53
False,0.08633093525179857,0.0,0.2160593629343629,54
False,0.08792965627498002,0.0,0.21812258687258682,55
False,0.08952837729816147,0.0,0.2199143339768339,56
False,0.09112709832134293,0.0,0.22109073359073353,57
False,0.09272581934452438,0.0,0.22275579150579142,58
False,0.09432454036770584,0.0,0.22456563706563695,59
False,0.09592326139088729,0.0,0.2265383687258686,60
False,0.09752198241406874,0.0,0.22883687258687246,61
False,0.0991207034372502,0.0,0.23091819498069485,62
False,0.10071942446043165,0.0,0.23281853281853268,63
False,0.10231814548361311,0.0,0.2348817567567566,64
False,0.10391686650679456,0.0,0.23681829150579134,65
False,0.10551558752997602,0.0,0.238990106177606,66
False,0.10711430855315747,0.0,0.2414695945945944,67
False,0.10871302957633892,0.0,0.24434724903474886,68
False,0.11031175059952038,0.0,0.24793074324324305,69
False,0.11191047162270183,0.0,0.25176761583011564,70
False,0.1135091926458833,0.0,0.2558578667953666,71
False,0.11510791366906475,0.0,0.2614140926640925,72
False,0.11670663469224621,0.0,0.2666807432432431,73
False,0.11830535571542766,0.0,0.27279802123552105,74
False,0.11990407673860912,0.0,0.2788067084942083,75
False,0.12150279776179057,0.0,0.28479729729729714,76
False,0.12310151878497202,0.0,0.291584218146718,77
False,0.12470023980815348,0.0,0.2976110038610037,78
False,0.12629896083133493,0.0,0.30378257722007707,79
False,0.1278976818545164,0.0,0.3086510617760616,80
False,0.12949640287769784,0.0,0.3138272200772199,81
False,0.1310951239008793,0.0,0.3183699324324322,82
False,0.13269384492406075,0.0,0.3227859555984554,83
False,0.1342925659472422,0.0,0.32618846525096507,84
False,0.13589128697042366,0.0,0.3296995656370655,85
False,0.1374900079936051,0.0,0.33290299227799214,86
False,0.13908872901678657,0.0,0.33500241312741297,87
False,0.14068745003996802,0.0,0.336830357142857,88
False,0.14228617106314947,0.0,0.33829633204633186,89
False,0.14388489208633093,0.0,0.33994329150579133,90
False,0.14548361310951238,0.0,0.3411015926640925,91
False,0.14708233413269384,0.0,0.34225989382239363,92
False,0.1486810551558753,0.0,0.3436353764478763,93
False,0.15027977617905675,0.0,0.34520994208494193,94
False,0.1518784972022382,0.0,0.3469111969111967,95
False,0.15347721822541965,0.0,0.3484495656370654,96
False,0.1550759392486011,0.0,0.3500784266409264,97
False,0.15667466027178256,0.0,0.35141771235521213,98
False,0.15827338129496402,0.0,0.35301037644787625,99
False,0.15987210231814547,0.0,0.3544039575289573,100
False,0.16147082334132695,0.0,0.3555803571428569,101
False,0.1630695443645084,0.0,0.3569196428571426,102
False,0.16466826538768986,0.0,0.3588742760617758,103
False,0.16626698641087131,0.0,0.36102799227799204,104
False,0.16786570743405277,0.0,0.3640323359073357,105
False,0.16946442845723422,0.0,0.3674891409266407,106
False,0.17106314948041568,0.0,0.3710545366795365,107
False,0.17266187050359713,0.0,0.37532577220077196,108
False,0.17426059152677859,0.0,0.37979609073359044,109
False,0.17585931254996004,0.0,0.3847550675675673,110
False,0.1774580335731415,0.0,0.3894787644787642,111
False,0.17905675459632295,0.0,0.3949444980694978,112
False,0.1806554756195044,0.0,0.40118846525096497,113
False,0.18225419664268586,0.0,0.40801158301158275,114
False,0.1838529176658673,0.0,0.41454512548262523,115
False,0.18545163868904876,0.0,0.4215311293436291,116
False,0.18705035971223022,0.0,0.42848093629343603,117
False,0.18864908073541167,0.0,0.43508687258687234,118
False,0.19024780175859313,0.0,0.44162041505791483,119
False,0.19184652278177458,0.0,0.44739382239382214,120
False,0.19344524380495604,0.0,0.4524975868725866,121
False,0.1950439648281375,0.0,0.4572755791505789,122
False,0.19664268585131894,0.0,0.46134773166023146,123
False,0.1982414068745004,0.0,0.46489502895752877,124
False,0.19984012789768185,0.0,0.4684061293436292,125
False,0.2014388489208633,0.0,0.4718629343629342,126
False,0.20303756994404476,0.0,0.47441481660231644,127
False,0.20463629096722621,0.0,0.4767676158301157,128
False,0.20623501199040767,0.0,0.4786317567567566,129
False,0.20783373301358912,0.0,0.479916747104247,130
False,0.20943245403677058,0.0,0.48100265444015433,131
False,0.21103117505995203,0.0,0.4817265926640925,132
False,0.21262989608313348,0.0,0.4825048262548261,133
False,0.21422861710631494,0.0,0.48342784749034734,134
False,0.2158273381294964,0.0,0.4841517857142856,135
False,0.21742605915267785,0.0,0.4852376930501929,136
False,0.2190247801758593,0.0,0.48630550193050176,137
False,0.22062350119904076,0.0,0.4873552123552122,138
False,0.2222222222222222,0.0,0.4884773166023164,139
False,0.22382094324540366,0.0,0.48959942084942065,140
False,0.22541966426858512,0.0,0.49086631274131254,141
False,0.2270183852917666,0.0,0.4920427123552122,142
False,0.22861710631494805,0.0,0.49291143822393807,143
False,0.2302158273381295,0.0,0.49403354247104236,144
False,0.23181454836131096,0.0,0.49472128378378366,145
False,0.23341326938449242,0.0,0.49575289575289566,146
False,0.23501199040767387,0.0,0.4972550675675675,147
False,0.23661071143085532,0.0,0.4989563223938223,148
False,0.23820943245403678,0.0,0.5012367277992277,149
False,0.23980815347721823,0.0,0.5037705115830114,150
False,0.2414068745003997,0.0,0.5067386583011582,151
False,0.24300559552358114,0.0,0.5101411679536678,152
False,0.2446043165467626,0.0,0.5140504343629342,153
False,0.24620303756994405,0.0,0.5178330115830113,154
False,0.2478017585931255,0.0,0.5215431949806947,155
False,0.24940047961630696,0.0,0.5261040057915055,156
False,0.2509992006394884,0.0,0.5302485521235518,157
False,0.25259792166266987,0.0,0.5355694980694977,158
False,0.2541966426858513,0.0,0.5417591698841695,159
False,0.2557953637090328,0.0,0.5481117277992275,160
False,0.2573940847322142,0.0,0.5547538610038607,161
False,0.2589928057553957,0.0,0.5616493725868723,162
False,0.26059152677857716,0.0,0.5692326254826252,163
False,0.2621902478017586,0.0,0.5753861003861002,164
False,0.2637889688249401,0.0,0.5823178088803087,165
False,0.2653876898481215,0.0,0.5886160714285713,166
False,0.266986410871303,0.0,0.5937922297297296,167
False,0.2685851318944844,0.0,0.5993846525096523,168
False,0.2701838529176659,0.0,0.6038549710424708,169
False,0.2717825739408473,0.0,0.6078185328185326,170
False,0.2733812949640288,0.0,0.611492519305019,171
False,0.2749800159872102,0.0,0.6148045366795364,172
False,0.2765787370103917,0.0,0.6179174710424707,173
False,0.27817745803357313,0.0,0.6206865347490345,174
False,0.2797761790567546,0.0,0.6234555984555982,175
False,0.28137490007993604,0.0,0.6257722007722005,176
False,0.2829736211031175,0.0,0.6275820463320461,177
